cruise,st,depth_m,substrate,method,repl,silver.grain_um2/h
MOBY,M2,100,Met,MAR,A,0.11077899
MOBY,M2,100,Met,MAR,A,0.231014722
MOBY,M2,100,Met,MAR,A,0.131043439
MOBY,M2,100,Met,MAR,A,0.055389495
MOBY,M2,100,Met,MAR,A,0.060793348
MOBY,M2,100,Met,MAR,A,0.167519448
MOBY,M2,100,Met,MAR,A,0.044581789
MOBY,M2,100,Met,MAR,A,0.081057797
MOBY,M2,100,Met,MAR,A,0.048634678
MOBY,M2,100,Met,MAR,A,0.028370229
MOBY,M2,100,Met,MAR,A,0.208048346
MOBY,M2,100,Met,MAR,A,0.155360778
MOBY,M2,100,Met,MAR,A,0.437712105
MOBY,M2,100,Met,MAR,A,0.198591603
MOBY,M2,100,Met,MAR,A,0.174274264
MOBY,M2,100,Met,MAR,A,0.101322247
MOBY,M2,100,Met,MAR,A,0.016211559
MOBY,M2,100,Met,MAR,A,0.068899128
MOBY,M2,100,Met,MAR,A,0.151307888
MOBY,M2,100,Met,MAR,A,0.174274264
MOBY,M2,100,Met,MAR,A,0.071601054
MOBY,M2,100,Met,MAR,A,0.316125409
MOBY,M2,100,Met,MAR,A,0.39448128
MOBY,M2,100,Met,MAR,A,0.124288623
MOBY,M2,100,Met,MAR,A,0.124288623
MOBY,M2,100,Met,MAR,A,0.181029081
MOBY,M2,100,Met,MAR,A,0.330986006
MOBY,M2,100,Met,MAR,A,0.266139768
MOBY,M2,100,Met,MAR,A,0.122937659
MOBY,M2,100,Met,MAR,A,0.145904035
MOBY,M2,100,Met,MAR,A,0.039177935
MOBY,M2,100,Met,MAR,A,0.059442385
MOBY,M2,100,Met,MAR,A,0.341793712
MOBY,M2,100,Met,MAR,A,0.089163577
MOBY,M2,100,Met,MAR,A,0.117533806
MOBY,M2,100,Met,MAR,A,0.135096329
MOBY,M2,100,Met,MAR,A,0.655217195
MOBY,M2,100,Met,MAR,A,0.266139768
MOBY,M2,100,Met,MAR,A,0.144553072
MOBY,M2,100,Met,MAR,A,0.368812978
MOBY,M2,100,Met,MAR,A,0.027019266
MOBY,M2,100,Met,MAR,A,0.083759724
MOBY,M2,100,Met,MAR,A,0.022966376
MOBY,M2,100,Met,MAR,A,0.017562523
MOBY,M2,100,Met,MAR,A,0.305317703
MOBY,M2,100,Met,MAR,A,0.020264449
MOBY,M2,100,Met,MAR,A,0.122937659
MOBY,M2,100,Met,MAR,A,0.30396674
MOBY,M2,100,Met,MAR,A,0.225610869
MOBY,M2,100,Met,MAR,A,1.380684481
MOBY,M2,100,Met,MAR,A,0.072952018
MOBY,M2,100,Met,MAR,A,0.125639586
MOBY,M2,100,Met,MAR,A,0.194538714
MOBY,M2,100,Met,MAR,A,0.047283715
MOBY,M2,100,Met,MAR,A,0.172923301
MOBY,M2,100,Met,MAR,A,0.151307888
MOBY,M2,100,Met,MAR,A,0.054038532
MOBY,M2,100,Met,MAR,A,0.056740458
MOBY,M2,100,Met,MAR,A,0.353952382
MOBY,M2,100,Met,MAR,A,0.20939931
MOBY,M2,100,Met,MAR,A,0.199942567
MOBY,M2,100,Met,MAR,A,0.525524719
MOBY,M2,100,Met,MAR,A,0.031072156
MOBY,M2,100,Met,MAR,A,0.056740458
MOBY,M2,100,Met,MAR,A,0.054038532
MOBY,M2,100,Met,MAR,A,0.347197565
MOBY,M2,100,Met,MAR,A,0.097269357
MOBY,M2,100,Met,MAR,A,0.066197201
MOBY,M2,100,Met,MAR,A,0.305317703
MOBY,M2,100,Met,MAR,A,0.125639586
MOBY,M2,100,Met,MAR,A,0.135096329
MOBY,M2,100,Met,MAR,A,0.241822429
MOBY,M2,100,Met,MAR,A,0.341793712
MOBY,M2,100,Met,MAR,A,0.383673574
MOBY,M2,100,Met,MAR,A,0.058091421
MOBY,M2,100,Met,MAR,A,0.070250091
MOBY,M2,100,Met,MAR,A,0.08646165
MOBY,M2,100,Met,MAR,A,0.11077899
MOBY,M2,100,Met,MAR,A,0.259384951
MOBY,M2,100,Met,MAR,A,0.713308616
MOBY,M2,100,Met,MAR,A,0.680885497
MOBY,M2,100,Met,MAR,A,0.187783897
MOBY,M2,100,Met,MAR,A,0.032423119
MOBY,M2,100,Met,MAR,A,0.037826972
MOBY,M2,100,Met,MAR,A,0.095918393
MOBY,M2,100,Met,MAR,A,0.147254998
MOBY,M2,100,Met,MAR,A,0.052687568
MOBY,M2,100,Met,MAR,A,0.066197201
MOBY,M2,100,Met,MAR,A,0.068899128
MOBY,M2,100,Met,MAR,A,0.047283715
MOBY,M2,100,Met,MAR,A,0.059442385
MOBY,M2,100,Met,MAR,A,0.145904035
MOBY,M2,100,Met,MAR,A,0.097269357
MOBY,M2,100,Met,MAR,A,0.248577245
MOBY,M2,100,Met,MAR,A,0.212101236
MOBY,M2,100,Met,MAR,A,0.20129353
MOBY,M2,100,Met,MAR,A,0.033774082
MOBY,M2,100,Met,MAR,A,0.105375136
MOBY,M2,100,Met,MAR,A,0.133745366
MOBY,M2,100,Met,MAR,A,0.052687568
MOBY,M2,100,Met,MAR,A,0.143202109
MOBY,M2,100,Met,MAR,A,0.047283715
MOBY,M2,100,Met,MAR,A,0.162115595
MOBY,M2,100,Met,MAR,A,0.172923301
MOBY,M2,100,Met,MAR,A,0.037826972
MOBY,M2,100,Met,MAR,A,0.203995457
MOBY,M2,100,Met,MAR,A,0.077004907
MOBY,M2,100,Met,MAR,A,0.270192658
MOBY,M2,100,Met,MAR,A,1.657631955
MOBY,M2,100,Met,MAR,A,0.236418575
MOBY,M2,100,Met,MAR,A,0.083759724
MOBY,M2,100,Met,MAR,A,0.343144675
MOBY,M2,100,Met,MAR,A,0.487697747
MOBY,M2,100,Met,MAR,A,0.066197201
MOBY,M2,100,Met,MAR,A,0.044581789
MOBY,M2,100,Met,MAR,A,0.035125045
MOBY,M2,100,Met,MAR,A,0.056740458
MOBY,M2,100,Met,MAR,A,0.020264449
MOBY,M2,100,Met,MAR,A,0.028370229
MOBY,M2,100,Met,MAR,A,0.244524355
MOBY,M2,100,Met,MAR,A,0.687640314
MOBY,M2,100,Met,MAR,A,0.082408761
MOBY,M2,100,Met,MAR,A,0.018913486
MOBY,M2,100,Met,MAR,A,0.19724064
MOBY,M2,100,Met,MAR,A,0.048634678
MOBY,M2,100,Met,MAR,A,0.29180807
MOBY,M2,100,Met,MAR,A,0.302615777
MOBY,M2,100,Met,MAR,A,0.047283715
MOBY,M2,100,Met,MAR,A,0.078355871
MOBY,M2,100,Met,MAR,A,0.185081971
MOBY,M2,100,Met,MAR,A,0.033774082
MOBY,M2,100,Met,MAR,A,0.112129953
MOBY,M2,100,Met,MAR,A,0.167519448
MOBY,M2,100,Met,MAR,A,0.183731007
MOBY,M2,100,Met,MAR,A,0.140500182
MOBY,M2,100,Met,MAR,A,0.143202109
MOBY,M2,100,Met,MAR,A,0.032423119
MOBY,M2,100,Met,MAR,A,0.317476373
MOBY,M2,100,Met,MAR,A,0.413394766
MOBY,M2,100,Met,MAR,A,0.271543621
MOBY,M2,100,Met,MAR,A,0.043230825
MOBY,M2,100,Met,MAR,A,0.472837151
MOBY,M2,100,Met,MAR,A,0.035125045
MOBY,M2,100,Met,MAR,A,0.220207016
MOBY,M2,100,Met,MAR,A,0.051336605
MOBY,M2,100,Met,MAR,A,0.11077899
MOBY,M2,100,Met,MAR,A,0.08646165
MOBY,M2,100,Met,MAR,A,0.070250091
MOBY,M2,100,Met,MAR,A,0.049985642
MOBY,M2,100,Met,MAR,A,0.298562887
MOBY,M2,100,Met,MAR,A,0.124288623
MOBY,M2,100,Met,MAR,A,0.999712833
MOBY,M2,100,Met,MAR,A,0.052687568
MOBY,M2,100,Met,MAR,A,0.310721556
MOBY,M2,100,Met,MAR,A,0.060793348
MOBY,M2,100,Met,MAR,A,0.024317339
MOBY,M2,100,Met,MAR,A,0.190485824
MOBY,M2,100,Met,MAR,A,0.105375136
MOBY,M2,100,Met,MAR,A,0.324231189
MOBY,M2,100,Met,MAR,A,0.066197201
MOBY,M2,100,Met,MAR,A,0.035125045
MOBY,M2,100,Met,MAR,A,0.117533806
MOBY,M2,100,Met,MAR,A,0.639005635
MOBY,M2,100,Met,MAR,A,0.068899128
MOBY,M2,100,Met,MAR,A,0.101322247
MOBY,M2,100,Met,MAR,A,0.056740458
MOBY,M2,100,Met,MAR,A,0.367462014
MOBY,M2,100,Met,MAR,A,0.131043439
MOBY,M2,100,Met,MAR,A,0.041879862
MOBY,M2,100,Met,MAR,A,0.070250091
MOBY,M2,100,Met,MAR,A,0.067548164
MOBY,M2,100,Met,MAR,A,0.176976191
MOBY,M2,100,Met,MAR,A,0.056740458
MOBY,M2,100,Met,MAR,A,0.326933116
MOBY,M2,100,Met,MAR,A,0.095918393
MOBY,M2,100,Met,MAR,A,0.039177935
MOBY,M2,100,Met,MAR,A,0.241822429
MOBY,M2,100,Met,MAR,A,0.113480916
MOBY,M2,100,Met,MAR,A,0.029721192
MOBY,M2,100,Met,MAR,A,0.128341512
MOBY,M2,100,Met,MAR,A,0.162115595
MOBY,M2,100,Met,MAR,A,0.112129953
MOBY,M2,100,Met,MAR,A,0.125639586
MOBY,M2,100,Met,MAR,A,0.232365686
MOBY,M2,100,Met,MAR,A,0.154009815
MOBY,M2,100,Met,MAR,A,0.140500182
MOBY,M2,100,Met,MAR,A,0.081057797
MOBY,M2,100,Met,MAR,A,0.151307888
MOBY,M2,100,Met,MAR,A,0.033774082
MOBY,M2,100,Met,MAR,A,0.521471829
MOBY,M2,100,Met,MAR,A,0.033774082
MOBY,M2,100,Met,MAR,A,0.082408761
MOBY,M2,100,Met,MAR,A,0.074302981
MOBY,M2,100,Met,MAR,A,0.064846238
MOBY,M2,100,Met,MAR,A,0.082408761
MOBY,M2,100,Met,MAR,A,0.020264449
MOBY,M2,100,Met,MAR,A,0.1067261
MOBY,M2,100,Met,MAR,A,0.091865504
MOBY,M2,100,Met,MAR,A,0.268841694
MOBY,M2,100,Met,MAR,A,0.378269721
MOBY,M2,100,Met,MAR,A,0.112129953
MOBY,M2,100,Met,MAR,A,0.027019266
MOBY,M2,100,Met,MAR,A,0.132394402
MOBY,M2,100,Met,MAR,A,0.048634678
MOBY,M2,100,Met,MAR,A,0.08646165
MOBY,M2,100,Met,MAR,A,0.097269357
MOBY,M2,100,Met,MAR,A,0.09051454
MOBY,M2,100,Met,MAR,A,0.186432934
MOBY,M2,100,Met,MAR,A,0.152658852
MOBY,M2,100,Met,MAR,A,0.245875318
MOBY,M2,100,Met,MAR,A,0.602529627
MOBY,M2,100,Met,MAR,A,0.018913486
MOBY,M2,100,Met,MAR,A,0.171572338
MOBY,M2,100,Met,MAR,A,0.41069284
MOBY,M2,100,Met,MAR,A,0.121586696
MOBY,M2,100,Met,MAR,A,0.085110687
MOBY,M2,100,Met,MAR,A,0.480942931
MOBY,M2,100,Met,MAR,A,0.071601054
MOBY,M2,100,Met,MAR,A,0.233716649
MOBY,M2,100,Met,MAR,A,0.062144311
MOBY,M2,100,Met,MAR,A,0.145904035
MOBY,M2,100,Met,MAR,A,0.089163577
MOBY,M2,100,Met,MAR,A,0.041879862
MOBY,M2,100,Met,MAR,A,0.258033988
MOBY,M2,100,Met,MAR,A,0.10267321
MOBY,M2,100,Met,MAR,A,0.136447292
MOBY,M2,100,Met,MAR,A,0.118884769
MOBY,M2,100,Met,MAR,A,0.149956925
MOBY,M2,100,Met,MAR,A,0.044581789
MOBY,M2,100,Met,MAR,A,0.060793348
MOBY,M2,100,Met,MAR,A,0.140500182
MOBY,M2,100,Met,MAR,A,0.144553072
MOBY,M2,100,Met,MAR,A,0.170221374
MOBY,M2,100,Met,MAR,A,0.360707198
MOBY,M2,100,Met,MAR,A,0.170221374
MOBY,M2,100,Met,MAR,A,0.132394402
MOBY,M2,100,Met,MAR,A,0.166168484
MOBY,M2,100,Met,MAR,A,0.047283715
MOBY,M2,100,Met,MAR,A,0.158062705
MOBY,M2,100,Met,MAR,A,0.09456743
MOBY,M2,100,Met,MAR,A,0.385024537
MOBY,M2,100,Met,MAR,A,0.206697383
MOBY,M2,100,Met,MAR,A,0.135096329
MOBY,M2,100,Met,MAR,A,0.058091421
MOBY,M2,100,Met,MAR,A,0.293159034
MOBY,M2,100,Met,MAR,A,0.135096329
MOBY,M2,100,Met,MAR,A,0.035125045
MOBY,M2,100,Met,MAR,A,0.229663759
MOBY,M2,100,Met,MAR,A,0.049985642
MOBY,M2,100,Met,MAR,A,0.322880226
MOBY,M2,100,Met,MAR,A,0.095918393
MOBY,M2,100,Met,MAR,A,0.032423119
MOBY,M2,100,Met,MAR,A,0.162115595
MOBY,M2,100,Met,MAR,A,0.131043439
MOBY,M2,100,Met,MAR,A,0.228312796
MOBY,M2,100,Met,MAR,A,0.155360778
MOBY,M2,100,Met,MAR,A,0.067548164
MOBY,M2,100,Met,MAR,A,0.703851873
MOBY,M2,100,Met,MAR,A,0.352601418
MOBY,M2,100,Met,MAR,A,0.439063069
MOBY,M2,100,Met,MAR,A,0.052687568
MOBY,M2,100,Met,MAR,A,0.067548164
MOBY,M2,100,Met,MAR,A,0.521471829
MOBY,M2,100,Met,MAR,A,0.152658852
MOBY,M2,100,Met,MAR,A,0.29180807
MOBY,M2,100,Met,MAR,A,0.079706834
MOBY,M2,100,Met,MAR,A,0.051336605
MOBY,M2,100,Met,MAR,A,0.480942931
MOBY,M2,100,Met,MAR,A,0.132394402
MOBY,M2,100,Met,MAR,A,0.095918393
MOBY,M2,100,Met,MAR,A,0.41069284
MOBY,M2,100,Met,MAR,A,0.339091785
MOBY,M2,100,Met,MAR,A,0.143202109
MOBY,M2,100,Met,MAR,A,0.375567794
MOBY,M2,100,Met,MAR,A,0.166168484
MOBY,M2,100,Met,MAR,A,0.529577609
MOBY,M2,100,Met,MAR,A,0.070250091
MOBY,M2,100,Met,MAR,A,0.371514904
MOBY,M2,100,Met,MAR,A,0.060793348
MOBY,M2,100,Met,MAR,A,0.18913486
MOBY,M2,100,Met,MAR,A,0.117533806
MOBY,M2,100,Met,MAR,A,0.2134522
MOBY,M2,100,Met,MAR,A,0.09456743
MOBY,M2,100,Met,MAR,A,0.286404217
MOBY,M2,100,Met,MAR,A,0.216154126
MOBY,M2,100,Met,MAR,A,0.109428026
MOBY,M2,100,Met,MAR,A,0.1067261
MOBY,M2,100,Met,MAR,A,0.043230825
MOBY,M2,100,Met,MAR,A,0.067548164
MOBY,M2,100,Met,MAR,A,0.548491095
MOBY,M2,100,Met,MAR,A,0.116182843
MOBY,M2,100,Met,MAR,A,0.439063069
MOBY,M2,100,Met,MAR,A,0.117533806
MOBY,M2,100,Met,MAR,A,0.055389495
MOBY,M2,100,Met,MAR,A,0.10267321
MOBY,M2,100,Met,MAR,A,0.081057797
MOBY,M2,100,Met,MAR,A,0.158062705
MOBY,M2,100,Met,MAR,A,0.159413668
MOBY,M2,100,Met,MAR,A,0.006754816
MOBY,M2,100,Met,MAR,A,0.185081971
MOBY,M2,100,Met,MAR,A,0.251279172
MOBY,M2,100,Met,MAR,A,0.067548164
MOBY,M2,100,Met,MAR,A,0.071601054
MOBY,M2,100,Met,MAR,A,0.133745366
MOBY,M2,100,Met,MAR,A,0.302615777
MOBY,M2,100,Met,MAR,A,0.412043803
MOBY,M2,100,Met,MAR,A,0.105375136
MOBY,M2,100,Met,MAR,A,0.083759724
MOBY,M2,100,Met,MAR,A,0.152658852
MOBY,M2,100,Met,MAR,A,0.276947474
MOBY,M2,100,Met,MAR,A,0.212101236
MOBY,M2,100,Met,MAR,B,0.325517821
MOBY,M2,100,Met,MAR,B,0.195310693
MOBY,M2,100,Met,MAR,B,0.069049235
MOBY,M2,100,Met,MAR,B,0.248577245
MOBY,M2,100,Met,MAR,B,0.106533105
MOBY,M2,100,Met,MAR,B,0.181500846
MOBY,M2,100,Met,MAR,B,0.039456706
MOBY,M2,100,Met,MAR,B,0.029592529
MOBY,M2,100,Met,MAR,B,0.100614599
MOBY,M2,100,Met,MAR,B,0.183473681
MOBY,M2,100,Met,MAR,B,0.199256363
MOBY,M2,100,Met,MAR,B,0.086804752
MOBY,M2,100,Met,MAR,B,0.209120539
MOBY,M2,100,Met,MAR,B,0.274224104
MOBY,M2,100,Met,MAR,B,0.120342952
MOBY,M2,100,Met,MAR,B,0.197283528
MOBY,M2,100,Met,MAR,B,0.086804752
MOBY,M2,100,Met,MAR,B,0.185446516
MOBY,M2,100,Met,MAR,B,0.140071305
MOBY,M2,100,Met,MAR,B,0.291979621
MOBY,M2,100,Met,MAR,B,0.074967741
MOBY,M2,100,Met,MAR,B,0.102587434
MOBY,M2,100,Met,MAR,B,0.126261458
MOBY,M2,100,Met,MAR,B,0.159799658
MOBY,M2,100,Met,MAR,B,0.047348047
MOBY,M2,100,Met,MAR,B,0.055239388
MOBY,M2,100,Met,MAR,B,0.118370117
MOBY,M2,100,Met,MAR,B,0.189392187
MOBY,M2,100,Met,MAR,B,0.047348047
MOBY,M2,100,Met,MAR,B,0.151908316
MOBY,M2,100,Met,MAR,B,0.134152799
MOBY,M2,100,Met,MAR,B,0.094696093
MOBY,M2,100,Met,MAR,B,0.07102207
MOBY,M2,100,Met,MAR,B,0.051293717
MOBY,M2,100,Met,MAR,B,0.38864855
MOBY,M2,100,Met,MAR,B,0.023674023
MOBY,M2,100,Met,MAR,B,0.078913411
MOBY,M2,100,Met,MAR,B,0.262387092
MOBY,M2,100,Met,MAR,B,0.080886246
MOBY,M2,100,Met,MAR,B,0.072994905
MOBY,M2,100,Met,MAR,B,0.501100161
MOBY,M2,100,Met,MAR,B,0.254495751
MOBY,M2,100,Met,MAR,B,0.147962646
MOBY,M2,100,Met,MAR,B,0.157826822
MOBY,M2,100,Met,MAR,B,0.035511035
MOBY,M2,100,Met,MAR,B,0.096668929
MOBY,M2,100,Met,MAR,B,0.061157894
MOBY,M2,100,Met,MAR,B,0.14204414
MOBY,M2,100,Met,MAR,B,0.07102207
MOBY,M2,100,Met,MAR,B,0.218984716
MOBY,M2,100,Met,MAR,B,0.063130729
MOBY,M2,100,Met,MAR,B,0.090750423
MOBY,M2,100,Met,MAR,B,0.096668929
MOBY,M2,100,Met,MAR,B,0.049320882
MOBY,M2,100,Met,MAR,B,0.272251268
MOBY,M2,100,Met,MAR,B,0.222930386
MOBY,M2,100,Met,MAR,B,0.128234293
MOBY,M2,100,Met,MAR,B,0.305789468
MOBY,M2,100,Met,MAR,B,0.051293717
MOBY,M2,100,Met,MAR,B,0.118370117
MOBY,M2,100,Met,MAR,B,0.325517821
MOBY,M2,100,Met,MAR,B,0.078913411
MOBY,M2,100,Met,MAR,B,0.059185058
MOBY,M2,100,Met,MAR,B,0.207147704
MOBY,M2,100,Met,MAR,B,0.244631575
MOBY,M2,100,Met,MAR,B,0.361028856
MOBY,M2,100,Met,MAR,B,0.072994905
MOBY,M2,100,Met,MAR,B,0.057212223
MOBY,M2,100,Met,MAR,B,0.224903222
MOBY,M2,100,Met,MAR,B,0.027619694
MOBY,M2,100,Met,MAR,B,0.305789468
MOBY,M2,100,Met,MAR,B,0.114424446
MOBY,M2,100,Met,MAR,B,0.185446516
MOBY,M2,100,Met,MAR,B,0.270278433
MOBY,M2,100,Met,MAR,B,0.159799658
MOBY,M2,100,Met,MAR,B,0.149935481
MOBY,M2,100,Met,MAR,B,0.333409162
MOBY,M2,100,Met,MAR,B,0.220957551
MOBY,M2,100,Met,MAR,B,0.17952801
MOBY,M2,100,Met,MAR,B,0.173609504
MOBY,M2,100,Met,MAR,B,0.051293717
MOBY,M2,100,Met,MAR,B,0.268305598
MOBY,M2,100,Met,MAR,B,0.035511035
MOBY,M2,100,Met,MAR,B,0.187419351
MOBY,M2,100,Met,MAR,B,0.112451611
MOBY,M2,100,Met,MAR,B,0.090750423
MOBY,M2,100,Met,MAR,B,0.088777588
MOBY,M2,100,Met,MAR,B,0.039456706
MOBY,M2,100,Met,MAR,B,0.410349738
MOBY,M2,100,Met,MAR,B,0.035511035
MOBY,M2,100,Met,MAR,B,0.10850594
MOBY,M2,100,Met,MAR,B,0.313680809
MOBY,M2,100,Met,MAR,B,0.195310693
MOBY,M2,100,Met,MAR,B,0.242658739
MOBY,M2,100,Met,MAR,B,0.149935481
MOBY,M2,100,Met,MAR,B,0.406404067
MOBY,M2,100,Met,MAR,B,0.112451611
MOBY,M2,100,Met,MAR,B,0.094696093
MOBY,M2,100,Met,MAR,B,0.025646859
MOBY,M2,100,Met,MAR,B,0.074967741
MOBY,M2,100,Met,MAR,B,0.078913411
MOBY,M2,100,Met,MAR,B,0.418241079
MOBY,M2,100,Met,MAR,B,0.205174869
MOBY,M2,100,Met,MAR,B,0.031565364
MOBY,M2,100,Met,MAR,B,0.136125634
MOBY,M2,100,Met,MAR,B,0.726003382
MOBY,M2,100,Met,MAR,B,0.327490656
MOBY,M2,100,Met,MAR,B,0.341300503
MOBY,M2,100,Met,MAR,B,0.130207128
MOBY,M2,100,Met,MAR,B,0.268305598
MOBY,M2,100,Met,MAR,B,0.049320882
MOBY,M2,100,Met,MAR,B,0.0335382
MOBY,M2,100,Met,MAR,B,0.084831917
MOBY,M2,100,Met,MAR,B,0.061157894
MOBY,M2,100,Met,MAR,B,0.078913411
MOBY,M2,100,Met,MAR,B,0.0335382
MOBY,M2,100,Met,MAR,B,0.126261458
MOBY,M2,100,Met,MAR,B,0.315653645
MOBY,M2,100,Met,MAR,B,0.242658739
MOBY,M2,100,Met,MAR,B,0.031565364
MOBY,M2,100,Met,MAR,B,0.110478776
MOBY,M2,100,Met,MAR,B,0.138098469
MOBY,M2,100,Met,MAR,B,0.372865868
MOBY,M2,100,Met,MAR,B,0.138098469
MOBY,M2,100,Met,MAR,B,0.025646859
MOBY,M2,100,Met,MAR,B,0.435996596
MOBY,M2,100,Met,MAR,B,0.106533105
MOBY,M2,100,Met,MAR,B,0.059185058
MOBY,M2,100,Met,MAR,B,0.063130729
MOBY,M2,100,Met,MAR,B,0.286061115
MOBY,M2,100,Met,MAR,B,0.069049235
MOBY,M2,100,Met,MAR,B,0.288033951
MOBY,M2,100,Met,MAR,B,0.339327668
MOBY,M2,100,Met,MAR,B,0.149935481
MOBY,M2,100,Met,MAR,B,0.015782682
MOBY,M2,100,Met,MAR,B,0.029592529
MOBY,M2,100,Met,MAR,B,0.039456706
MOBY,M2,100,Met,MAR,B,0.25055008
MOBY,M2,100,Met,MAR,B,0.041429541
MOBY,M2,100,Met,MAR,B,0.116397281
MOBY,M2,100,Met,MAR,B,0.021701188
MOBY,M2,100,Met,MAR,B,0.252522916
MOBY,M2,100,Met,MAR,B,0.207147704
MOBY,M2,100,Met,MAR,B,0.299870962
MOBY,M2,100,Met,MAR,B,0.076940576
MOBY,M2,100,Met,MAR,B,0.149935481
MOBY,M2,100,Met,MAR,B,0.248577245
MOBY,M2,100,Met,MAR,B,0.153881152
MOBY,M2,100,Met,MAR,B,0.21306621
MOBY,M2,100,Met,MAR,B,0.051293717
MOBY,M2,100,Met,MAR,B,0.291979621
MOBY,M2,100,Met,MAR,B,0.124288623
MOBY,M2,100,Met,MAR,B,0.345246174
MOBY,M2,100,Met,MAR,B,0.295925292
MOBY,M2,100,Met,MAR,B,0.589877748
MOBY,M2,100,Met,MAR,B,0.027619694
MOBY,M2,100,Met,MAR,B,0.027619694
MOBY,M2,100,Met,MAR,B,0.043402376
MOBY,M2,100,Met,MAR,B,0.165718163
MOBY,M2,100,Met,MAR,B,0.069049235
MOBY,M2,100,Met,MAR,B,0.118370117
MOBY,M2,100,Met,MAR,B,0.159799658
MOBY,M2,100,Met,MAR,B,0.041429541
MOBY,M2,100,Met,MAR,B,0.60171476
MOBY,M2,100,Met,MAR,B,0.451779279
MOBY,M2,100,Met,MAR,B,0.297898127
MOBY,M2,100,Met,MAR,B,0.32157215
MOBY,M2,100,Met,MAR,B,0.290006786
MOBY,M2,100,Met,MAR,B,0.128234293
MOBY,M2,100,Met,MAR,B,0.088777588
MOBY,M2,100,Met,MAR,B,0.580013572
MOBY,M2,100,Met,MAR,B,0.072994905
MOBY,M2,100,Met,MAR,B,0.185446516
MOBY,M2,100,Met,MAR,B,0.03748387
MOBY,M2,100,Met,MAR,B,0.069049235
MOBY,M2,100,Met,MAR,B,0.118370117
MOBY,M2,100,Met,MAR,B,0.088777588
MOBY,M2,100,Met,MAR,B,0.011837012
MOBY,M2,100,Met,MAR,B,0.224903222
MOBY,M2,100,Met,MAR,B,0.151908316
MOBY,M2,100,Met,MAR,B,0.076940576
MOBY,M2,100,Met,MAR,B,0.128234293
MOBY,M2,100,Met,MAR,B,0.07102207
MOBY,M2,100,Met,MAR,B,0.045375211
MOBY,M2,100,Met,MAR,B,0.134152799
MOBY,M2,100,Met,MAR,B,0.24660441
MOBY,M2,100,Met,MAR,B,0.061157894
MOBY,M2,100,Met,MAR,B,0.074967741
MOBY,M2,100,Met,MAR,B,0.0335382
MOBY,M2,100,Met,MAR,B,0.268305598
MOBY,M2,100,Met,MAR,B,0.120342952
MOBY,M2,100,Met,MAR,B,0.078913411
MOBY,M2,100,Met,MAR,B,0.021701188
MOBY,M2,100,Met,MAR,B,0.031565364
MOBY,M2,100,Met,MAR,B,0.114424446
MOBY,M2,100,Met,MAR,B,0.183473681
MOBY,M2,100,Met,MAR,B,0.03748387
MOBY,M2,100,Met,MAR,B,0.03748387
MOBY,M2,100,Met,MAR,B,0.554366713
MOBY,M2,100,Met,MAR,B,0.258441421
MOBY,M2,100,Met,MAR,B,0.124288623
MOBY,M2,100,Met,MAR,B,0.084831917
MOBY,M2,100,Met,MAR,B,0.102587434
MOBY,M2,100,Met,MAR,B,0.205174869
MOBY,M2,100,Met,MAR,B,0.067076399
MOBY,M2,100,Met,MAR,B,0.061157894
MOBY,M2,100,Met,MAR,B,0.019728353
MOBY,M2,100,Met,MAR,B,0.090750423
MOBY,M2,100,Met,MAR,B,0.207147704
MOBY,M2,100,Met,MAR,B,0.126261458
MOBY,M2,100,Met,MAR,B,0.161772493
MOBY,M2,100,Met,MAR,B,0.055239388
MOBY,M2,100,Met,MAR,B,0.167690999
MOBY,M2,100,Met,MAR,B,0.03748387
MOBY,M2,100,Met,MAR,B,0.228848892
MOBY,M2,100,Met,MAR,B,0.153881152
MOBY,M2,100,Met,MAR,B,0.124288623
MOBY,M2,100,Met,MAR,B,0.35511035
MOBY,M2,100,Met,MAR,B,0.0335382
MOBY,M2,100,Met,MAR,B,0.053266553
MOBY,M2,100,Met,MAR,B,0.325517821
MOBY,M2,100,Met,MAR,B,0.217011881
MOBY,M2,100,Met,MAR,B,0.072994905
MOBY,M2,100,Met,MAR,B,0.0335382
MOBY,M2,100,Met,MAR,B,0.412322573
MOBY,M2,100,Met,MAR,B,0.031565364
MOBY,M2,100,Met,MAR,B,0.102587434
MOBY,M2,100,Met,MAR,B,0.17952801
MOBY,M2,100,Met,MAR,B,0.434023761
MOBY,M2,100,Met,MAR,B,0.165718163
MOBY,M2,100,Met,MAR,B,0.072994905
MOBY,M2,100,Met,MAR,B,0.378784373
MOBY,M2,100,Met,MAR,B,0.132179964
MOBY,M2,100,Met,MAR,B,0.181500846
MOBY,M2,100,Met,MAR,B,0.025646859
MOBY,M2,100,Met,MAR,B,0.333409162
MOBY,M2,100,Met,MAR,B,0.147962646
MOBY,M2,100,Met,MAR,B,0.264359927
MOBY,M2,100,Met,MAR,B,0.086804752
MOBY,M2,100,Met,MAR,B,0.100614599
MOBY,M2,100,Met,MAR,B,0.116397281
MOBY,M2,100,Met,MAR,B,0.041429541
MOBY,M2,100,Met,MAR,B,0.035511035
MOBY,M2,100,Met,MAR,B,0.286061115
MOBY,M2,100,Met,MAR,B,0.224903222
MOBY,M2,100,Met,MAR,B,0.092723258
MOBY,M2,100,Met,MAR,B,0.144016975
