cruise,st,depth_m,substrate,method,repl,intensity_MGV.um2/h
MOBY,M2,500,HPG,BONCAT,B,12.01675252
MOBY,M2,500,HPG,BONCAT,B,3.000689795
MOBY,M2,500,HPG,BONCAT,B,6.140478955
MOBY,M2,500,HPG,BONCAT,B,10.19789647
MOBY,M2,500,HPG,BONCAT,B,8.082465854
MOBY,M2,500,HPG,BONCAT,B,19.43008007
MOBY,M2,500,HPG,BONCAT,B,0.888303935
MOBY,M2,500,HPG,BONCAT,B,4.418035084
MOBY,M2,500,HPG,BONCAT,B,0.788487259
MOBY,M2,500,HPG,BONCAT,B,0.44881291
MOBY,M2,500,HPG,BONCAT,B,2.367109215
MOBY,M2,500,HPG,BONCAT,B,8.831386052
MOBY,M2,500,HPG,BONCAT,B,12.09137389
MOBY,M2,500,HPG,BONCAT,B,4.221023536
MOBY,M2,500,HPG,BONCAT,B,3.085711324
MOBY,M2,500,HPG,BONCAT,B,4.324471535
MOBY,M2,500,HPG,BONCAT,B,11.01795143
MOBY,M2,500,HPG,BONCAT,B,1.437362781
MOBY,M2,500,HPG,BONCAT,B,8.640779516
MOBY,M2,500,HPG,BONCAT,B,3.027310291
MOBY,M2,500,HPG,BONCAT,B,5.152191473
MOBY,M2,500,HPG,BONCAT,B,4.35566211
MOBY,M2,500,HPG,BONCAT,B,17.59297231
MOBY,M2,500,HPG,BONCAT,B,5.737591895
MOBY,M2,500,HPG,BONCAT,B,4.88224025
MOBY,M2,500,HPG,BONCAT,B,4.57879367
MOBY,M2,500,HPG,BONCAT,B,13.48873177
MOBY,M2,500,HPG,BONCAT,B,2.253567983
MOBY,M2,500,HPG,BONCAT,B,1.309932455
MOBY,M2,500,HPG,BONCAT,B,5.477705149
MOBY,M2,500,HPG,BONCAT,B,5.373679852
MOBY,M2,500,HPG,BONCAT,B,11.79108112
MOBY,M2,500,HPG,BONCAT,B,11.74929315
MOBY,M2,500,HPG,BONCAT,B,3.7450552
MOBY,M2,500,HPG,BONCAT,B,4.499094948
MOBY,M2,500,HPG,BONCAT,B,4.504990686
MOBY,M2,500,HPG,BONCAT,B,3.651354477
MOBY,M2,500,HPG,BONCAT,B,5.830647462
MOBY,M2,500,HPG,BONCAT,B,16.71514076
MOBY,M2,500,HPG,BONCAT,B,6.238912748
MOBY,M2,500,HPG,BONCAT,B,5.079231827
MOBY,M2,500,HPG,BONCAT,B,5.843742465
MOBY,M2,500,HPG,BONCAT,B,8.873914864
MOBY,M2,500,HPG,BONCAT,B,6.515097975
MOBY,M2,500,HPG,BONCAT,B,8.162180927
MOBY,M2,500,HPG,BONCAT,B,2.583996624
MOBY,M2,500,HPG,BONCAT,B,1.424425992
MOBY,M2,500,HPG,BONCAT,B,16.24510888
MOBY,M2,500,HPG,BONCAT,B,0.994651164
MOBY,M2,500,HPG,BONCAT,B,12.64145488
MOBY,M2,500,HPG,BONCAT,B,3.250934192
MOBY,M2,500,HPG,BONCAT,B,4.444655257
MOBY,M2,500,HPG,BONCAT,B,13.8339704
MOBY,M2,500,HPG,BONCAT,B,12.186555
MOBY,M2,500,HPG,BONCAT,B,7.747584662
MOBY,M2,500,HPG,BONCAT,B,3.573662924
MOBY,M2,500,HPG,BONCAT,B,6.400237384
MOBY,M2,500,HPG,BONCAT,B,10.11792479
MOBY,M2,500,HPG,BONCAT,B,9.90292088
MOBY,M2,500,HPG,BONCAT,B,7.244834516
MOBY,M2,500,HPG,BONCAT,B,7.596079396
MOBY,M2,500,HPG,BONCAT,B,9.28292997
MOBY,M2,500,HPG,BONCAT,B,10.01939211
MOBY,M2,500,HPG,BONCAT,B,11.33915848
MOBY,M2,500,HPG,BONCAT,B,5.373819708
MOBY,M2,500,HPG,BONCAT,B,7.428804572
MOBY,M2,500,HPG,BONCAT,B,13.04548842
MOBY,M2,500,HPG,BONCAT,B,1.083820649
MOBY,M2,500,HPG,BONCAT,B,13.46155163
MOBY,M2,500,HPG,BONCAT,B,6.840289249
MOBY,M2,500,HPG,BONCAT,B,7.873775929
MOBY,M2,500,HPG,BONCAT,B,3.242398603
MOBY,M2,500,HPG,BONCAT,B,6.196617277
MOBY,M2,500,HPG,BONCAT,B,9.174557212
MOBY,M2,500,HPG,BONCAT,B,3.804669019
MOBY,M2,500,HPG,BONCAT,B,6.155406597
MOBY,M2,500,HPG,BONCAT,B,1.497262358
MOBY,M2,500,HPG,BONCAT,B,2.961150021
MOBY,M2,500,HPG,BONCAT,B,2.999410635
MOBY,M2,500,HPG,BONCAT,B,7.486216627
MOBY,M2,500,HPG,BONCAT,B,10.86797217
MOBY,M2,500,HPG,BONCAT,B,1.865937088
MOBY,M2,500,HPG,BONCAT,B,27.95445751
MOBY,M2,500,HPG,BONCAT,B,4.489369225
MOBY,M2,500,HPG,BONCAT,B,8.08330987
MOBY,M2,500,HPG,BONCAT,B,7.946450951
MOBY,M2,500,HPG,BONCAT,B,1.962308536
MOBY,M2,500,HPG,BONCAT,B,2.519984257
MOBY,M2,500,HPG,BONCAT,B,4.801638021
MOBY,M2,500,HPG,BONCAT,B,14.13228783
MOBY,M2,500,HPG,BONCAT,B,4.116498568
MOBY,M2,500,HPG,BONCAT,B,1.779415627
MOBY,M2,500,HPG,BONCAT,B,20.63703012
MOBY,M2,500,HPG,BONCAT,B,2.321080994
MOBY,M2,500,HPG,BONCAT,B,4.91830149
MOBY,M2,500,HPG,BONCAT,B,8.890574777
MOBY,M2,500,HPG,BONCAT,B,3.949240482
MOBY,M2,500,HPG,BONCAT,B,1.18923544
MOBY,M2,500,HPG,BONCAT,B,0.671190478
MOBY,M2,500,HPG,BONCAT,B,1.618654149
MOBY,M2,500,HPG,BONCAT,B,10.63528987
MOBY,M2,500,HPG,BONCAT,B,3.821863992
MOBY,M2,500,HPG,BONCAT,B,1.966083729
MOBY,M2,500,HPG,BONCAT,B,1.96799123
MOBY,M2,500,HPG,BONCAT,B,4.67059832
MOBY,M2,500,HPG,BONCAT,B,2.57899389
MOBY,M2,500,HPG,BONCAT,B,26.11529013
MOBY,M2,500,HPG,BONCAT,B,2.189252825
MOBY,M2,500,HPG,BONCAT,B,3.079513027
MOBY,M2,500,HPG,BONCAT,B,12.15117572
MOBY,M2,500,HPG,BONCAT,B,3.486843461
MOBY,M2,500,HPG,BONCAT,B,1.498257134
MOBY,M2,500,HPG,BONCAT,B,0.787859913
MOBY,M2,500,HPG,BONCAT,B,9.164210117
MOBY,M2,500,HPG,BONCAT,B,1.288423943
MOBY,M2,500,HPG,BONCAT,B,1.886435281
MOBY,M2,500,HPG,BONCAT,B,9.915231971
MOBY,M2,500,HPG,BONCAT,B,0.487433899
MOBY,M2,500,HPG,BONCAT,B,8.1652386
MOBY,M2,500,HPG,BONCAT,B,2.821077098
MOBY,M2,500,HPG,BONCAT,B,1.735080496
MOBY,M2,500,HPG,BONCAT,B,3.787717276
MOBY,M2,500,HPG,BONCAT,B,1.222728866
MOBY,M2,500,HPG,BONCAT,B,1.720582902
MOBY,M2,500,HPG,BONCAT,B,2.195402221
MOBY,M2,500,HPG,BONCAT,B,1.400884237
MOBY,M2,500,HPG,BONCAT,B,3.607961184
MOBY,M2,500,HPG,BONCAT,B,2.742750562
MOBY,M2,500,HPG,BONCAT,B,0.553885651
MOBY,M2,500,HPG,BONCAT,B,4.790659926
MOBY,M2,500,HPG,BONCAT,B,0.607598032
MOBY,M2,500,HPG,BONCAT,B,3.220265266
MOBY,M2,500,HPG,BONCAT,B,2.969278094
MOBY,M2,500,HPG,BONCAT,B,5.409442848
MOBY,M2,500,HPG,BONCAT,B,1.228305834
MOBY,M2,500,HPG,BONCAT,B,6.127565817
MOBY,M2,500,HPG,BONCAT,B,1.116221933
MOBY,M2,500,HPG,BONCAT,B,2.037931815
MOBY,M2,500,HPG,BONCAT,B,6.169943883
MOBY,M2,500,HPG,BONCAT,B,0.370145323
MOBY,M2,500,HPG,BONCAT,B,6.005777918
MOBY,M2,500,HPG,BONCAT,B,0.386478681
MOBY,M2,500,HPG,BONCAT,B,7.045398526
MOBY,M2,500,HPG,BONCAT,B,6.769503933
MOBY,M2,500,HPG,BONCAT,B,3.660493244
MOBY,M2,500,HPG,BONCAT,B,1.03237633
MOBY,M2,500,HPG,BONCAT,B,9.130769662
MOBY,M2,500,HPG,BONCAT,B,0.958273244
MOBY,M2,500,HPG,BONCAT,B,1.148548658
MOBY,M2,500,HPG,BONCAT,B,3.95177683
MOBY,M2,500,HPG,BONCAT,B,4.862290389
MOBY,M2,500,HPG,BONCAT,B,0.614731497
MOBY,M2,500,HPG,BONCAT,B,2.334871077
MOBY,M2,500,HPG,BONCAT,B,3.682372752
MOBY,M2,500,HPG,BONCAT,B,0.79981226
MOBY,M2,500,HPG,BONCAT,B,2.009649961
MOBY,M2,500,HPG,BONCAT,B,0.420114893
MOBY,M2,500,HPG,BONCAT,B,2.104395039
MOBY,M2,500,HPG,BONCAT,B,4.905519613
MOBY,M2,500,HPG,BONCAT,B,4.72214905
MOBY,M2,500,HPG,BONCAT,B,1.029209531
MOBY,M2,500,HPG,BONCAT,B,3.769385713
MOBY,M2,500,HPG,BONCAT,B,2.450858651
MOBY,M2,500,HPG,BONCAT,B,0.511650343
MOBY,M2,500,HPG,BONCAT,B,0.30452969
MOBY,M2,500,HPG,BONCAT,B,0.32167064
MOBY,M2,500,HPG,BONCAT,B,2.308270237
MOBY,M2,500,HPG,BONCAT,B,5.991259407
MOBY,M2,500,HPG,BONCAT,B,0.380048141
MOBY,M2,500,HPG,BONCAT,B,0.699334644
MOBY,M2,500,HPG,BONCAT,B,4.553877881
MOBY,M2,500,HPG,BONCAT,B,0.623493056
MOBY,M2,500,HPG,BONCAT,B,0.908677301
MOBY,M2,500,HPG,BONCAT,B,0.42566706
MOBY,M2,500,HPG,BONCAT,B,5.118580527
MOBY,M2,500,HPG,BONCAT,B,0.492792633
MOBY,M2,500,HPG,BONCAT,B,3.107617395
MOBY,M2,500,HPG,BONCAT,B,3.082029633
MOBY,M2,500,HPG,BONCAT,B,2.312223426
MOBY,M2,500,HPG,BONCAT,B,1.284492272
MOBY,M2,500,HPG,BONCAT,B,0.84122126
MOBY,M2,500,HPG,BONCAT,B,0.4577463
MOBY,M2,500,HPG,BONCAT,B,1.795983393
MOBY,M2,500,HPG,BONCAT,B,0.740673842
MOBY,M2,500,HPG,BONCAT,B,4.779007787
MOBY,M2,500,HPG,BONCAT,B,9.240637408
MOBY,M2,500,HPG,BONCAT,B,7.289946046
MOBY,M2,500,HPG,BONCAT,B,0.706713107
MOBY,M2,500,HPG,BONCAT,B,4.955664155
MOBY,M2,500,HPG,BONCAT,B,5.72173302
MOBY,M2,500,HPG,BONCAT,B,2.105196077
MOBY,M2,500,HPG,BONCAT,B,3.849229914
MOBY,M2,500,HPG,BONCAT,B,1.390857927
MOBY,M2,500,HPG,BONCAT,B,2.901295298
MOBY,M2,500,HPG,BONCAT,B,1.509761745
MOBY,M2,500,HPG,BONCAT,B,1.277514739
MOBY,M2,500,HPG,BONCAT,B,6.047005822
MOBY,M2,500,HPG,BONCAT,B,4.347044669
MOBY,M2,500,HPG,BONCAT,B,5.141364609
MOBY,M2,500,HPG,BONCAT,B,10.19485809
MOBY,M2,500,HPG,BONCAT,B,5.236307879
MOBY,M2,500,HPG,BONCAT,B,1.865476639
MOBY,M2,500,HPG,BONCAT,B,1.759539627
MOBY,M2,500,HPG,BONCAT,B,2.122465948
MOBY,M2,500,HPG,BONCAT,B,0.304158076
MOBY,M2,500,HPG,BONCAT,B,2.879268663
MOBY,M2,500,HPG,BONCAT,B,3.44486286
MOBY,M2,500,HPG,BONCAT,B,13.64810879
MOBY,M2,500,HPG,BONCAT,B,1.028240103
MOBY,M2,500,HPG,BONCAT,B,4.774929403
MOBY,M2,500,HPG,BONCAT,B,5.934680059
MOBY,M2,500,HPG,BONCAT,B,2.596657414
MOBY,M2,500,HPG,BONCAT,B,0.565499743
MOBY,M2,500,HPG,BONCAT,B,2.941925699
MOBY,M2,500,HPG,BONCAT,B,1.167777995
MOBY,M2,500,HPG,BONCAT,B,9.633188813
MOBY,M2,500,HPG,BONCAT,B,6.06660614
MOBY,M2,500,HPG,BONCAT,B,7.012725889
MOBY,M2,500,HPG,BONCAT,B,2.350863216
MOBY,M2,500,HPG,BONCAT,B,4.009616466
MOBY,M2,500,HPG,BONCAT,B,1.185312368
MOBY,M2,500,HPG,BONCAT,B,5.025346294
MOBY,M2,500,HPG,BONCAT,B,4.270620191
MOBY,M2,500,HPG,BONCAT,B,0.757567691
MOBY,M2,500,HPG,BONCAT,B,6.321925364
MOBY,M2,500,HPG,BONCAT,B,6.300545983
MOBY,M2,500,HPG,BONCAT,B,5.27079703
MOBY,M2,500,HPG,BONCAT,B,5.664412803
MOBY,M2,500,HPG,BONCAT,B,1.304156136
MOBY,M2,500,HPG,BONCAT,B,2.583251819
MOBY,M2,500,HPG,BONCAT,B,3.62179125
MOBY,M2,500,HPG,BONCAT,B,3.292715672
MOBY,M2,500,HPG,BONCAT,B,1.872298126
MOBY,M2,500,HPG,BONCAT,B,3.294239904
MOBY,M2,500,HPG,BONCAT,B,1.469078607
MOBY,M2,500,HPG,BONCAT,B,5.524130994
MOBY,M2,500,HPG,BONCAT,B,2.515490428
MOBY,M2,500,HPG,BONCAT,B,13.50716697
MOBY,M2,500,HPG,BONCAT,B,0.842603189
MOBY,M2,500,HPG,BONCAT,B,2.835139487
MOBY,M2,500,HPG,BONCAT,B,1.354915904
MOBY,M2,500,HPG,BONCAT,B,7.758688912
MOBY,M2,500,HPG,BONCAT,B,3.077139867
MOBY,M2,500,HPG,BONCAT,B,2.215255925
MOBY,M2,500,HPG,BONCAT,B,1.765794254
MOBY,M2,500,HPG,BONCAT,B,6.500682902
MOBY,M2,500,HPG,BONCAT,B,3.409177177
MOBY,M2,500,HPG,BONCAT,B,7.729432249
MOBY,M2,500,HPG,BONCAT,B,2.335281374
MOBY,M2,500,HPG,BONCAT,B,1.972915502
MOBY,M2,500,HPG,BONCAT,B,3.062134186
MOBY,M2,500,HPG,BONCAT,B,2.724708826
MOBY,M2,500,HPG,BONCAT,B,6.562172113
MOBY,M2,500,HPG,BONCAT,B,1.505720005
MOBY,M2,500,HPG,BONCAT,B,8.529707288
MOBY,M2,500,HPG,BONCAT,B,2.697040343
MOBY,M2,500,HPG,BONCAT,B,5.608530312
MOBY,M2,500,HPG,BONCAT,B,3.259133621
MOBY,M2,500,HPG,BONCAT,B,7.168953886
MOBY,M2,500,HPG,BONCAT,B,15.09271586
MOBY,M2,500,HPG,BONCAT,B,0.403379045
MOBY,M2,500,HPG,BONCAT,B,2.420708961
MOBY,M2,500,HPG,BONCAT,B,2.09580577
MOBY,M2,500,HPG,BONCAT,B,3.73900877
MOBY,M2,500,HPG,BONCAT,B,4.924507252
MOBY,M2,500,HPG,BONCAT,B,0.435537632
MOBY,M2,500,HPG,BONCAT,B,11.60589039
MOBY,M2,500,HPG,BONCAT,B,1.060608333
MOBY,M2,500,HPG,BONCAT,B,2.101615165
MOBY,M2,500,HPG,BONCAT,B,1.92737605
MOBY,M2,500,HPG,BONCAT,B,1.50967225
MOBY,M2,500,HPG,BONCAT,B,9.535253306
MOBY,M2,500,HPG,BONCAT,B,5.271405217
MOBY,M2,500,HPG,BONCAT,B,1.558771862
MOBY,M2,500,HPG,BONCAT,B,2.652245227
MOBY,M2,500,HPG,BONCAT,B,3.093466685
MOBY,M2,500,HPG,BONCAT,B,4.538850452
MOBY,M2,500,HPG,BONCAT,B,12.71297687
MOBY,M2,500,HPG,BONCAT,B,10.31296403
MOBY,M2,500,HPG,BONCAT,B,7.330700804
MOBY,M2,500,HPG,BONCAT,B,3.440500434
MOBY,M2,500,HPG,BONCAT,B,5.152246313
MOBY,M2,500,HPG,BONCAT,B,2.112978746
MOBY,M2,500,HPG,BONCAT,B,8.768287784
MOBY,M2,500,HPG,BONCAT,B,4.730222092
MOBY,M2,500,HPG,BONCAT,B,6.170211994
MOBY,M2,500,HPG,BONCAT,B,1.318999374
MOBY,M2,500,HPG,BONCAT,B,3.510760901
MOBY,M2,500,HPG,BONCAT,B,3.51457033
MOBY,M2,500,HPG,BONCAT,B,0.398467276
MOBY,M2,500,HPG,BONCAT,B,10.9017718
MOBY,M2,500,HPG,BONCAT,B,6.58099133
MOBY,M2,500,HPG,BONCAT,B,34.46595907
MOBY,M2,500,HPG,BONCAT,B,3.372481721
MOBY,M2,500,HPG,BONCAT,B,0.292040224
MOBY,M2,500,HPG,BONCAT,B,2.457988724
MOBY,M2,500,HPG,BONCAT,B,1.711739061
MOBY,M2,500,HPG,BONCAT,B,1.853352699
MOBY,M2,500,HPG,BONCAT,B,2.136708301
MOBY,M2,500,HPG,BONCAT,B,2.682084493
MOBY,M2,500,HPG,BONCAT,B,4.952730892
MOBY,M2,500,HPG,BONCAT,B,0.505221186
MOBY,M2,500,HPG,BONCAT,B,2.174941099
MOBY,M2,500,HPG,BONCAT,B,8.018043121
MOBY,M2,500,HPG,BONCAT,B,4.606469195
MOBY,M2,500,HPG,BONCAT,B,0.96568501
MOBY,M2,500,HPG,BONCAT,B,1.026435991
MOBY,M2,500,HPG,BONCAT,B,5.684544593
MOBY,M2,500,HPG,BONCAT,B,4.635573851
MOBY,M2,500,HPG,BONCAT,B,4.836632864
MOBY,M2,500,HPG,BONCAT,B,5.345235603
MOBY,M2,500,HPG,BONCAT,B,0.799182882
MOBY,M2,500,HPG,BONCAT,B,2.879201546
MOBY,M2,500,HPG,BONCAT,B,1.862585038
MOBY,M2,500,HPG,BONCAT,B,5.278899478
MOBY,M2,500,HPG,BONCAT,B,2.11884675
MOBY,M2,500,HPG,BONCAT,B,1.68046571
MOBY,M2,500,HPG,BONCAT,B,0.800865091
MOBY,M2,500,HPG,BONCAT,B,0.666795459
MOBY,M2,500,HPG,BONCAT,B,2.255704215
MOBY,M2,500,HPG,BONCAT,B,1.488139158
MOBY,M2,500,HPG,BONCAT,B,2.462919478
MOBY,M2,500,HPG,BONCAT,B,1.794025391
MOBY,M2,500,HPG,BONCAT,B,1.743613435
MOBY,M2,500,HPG,BONCAT,B,4.511221104
MOBY,M2,500,HPG,BONCAT,B,1.469043595
MOBY,M2,500,HPG,BONCAT,B,2.596749063
MOBY,M2,500,HPG,BONCAT,B,15.57097731
MOBY,M2,500,HPG,BONCAT,B,1.501477005
MOBY,M2,500,HPG,BONCAT,B,3.543569548
MOBY,M2,500,HPG,BONCAT,B,2.813976858
MOBY,M2,500,HPG,BONCAT,B,4.632195588
MOBY,M2,500,HPG,BONCAT,B,2.007731744
MOBY,M2,500,HPG,BONCAT,B,1.450878454
MOBY,M2,500,HPG,BONCAT,B,1.506624258
MOBY,M2,500,HPG,BONCAT,B,3.945033649
MOBY,M2,500,HPG,BONCAT,B,0.710077536
MOBY,M2,500,HPG,BONCAT,B,8.389310441
MOBY,M2,500,HPG,BONCAT,B,8.73441658
MOBY,M2,500,HPG,BONCAT,B,7.891874248
MOBY,M2,500,HPG,BONCAT,B,0.282057435
MOBY,M2,500,HPG,BONCAT,B,0.753986959
MOBY,M2,500,HPG,BONCAT,B,5.612523548
MOBY,M2,500,HPG,BONCAT,B,0.770964574
MOBY,M2,500,HPG,BONCAT,B,2.87085722
MOBY,M2,500,HPG,BONCAT,B,4.881123146
MOBY,M2,500,HPG,BONCAT,B,10.88966713
MOBY,M2,500,HPG,BONCAT,B,7.114602995
MOBY,M2,500,HPG,BONCAT,B,1.939510624
MOBY,M2,500,HPG,BONCAT,B,4.3663591
MOBY,M2,500,HPG,BONCAT,B,2.499786765
MOBY,M2,500,HPG,BONCAT,B,1.542284032
MOBY,M2,500,HPG,BONCAT,B,2.437426022
MOBY,M2,500,HPG,BONCAT,B,0.710704882
MOBY,M2,500,HPG,BONCAT,B,2.233793113
MOBY,M2,500,HPG,BONCAT,B,1.219157686
MOBY,M2,500,HPG,BONCAT,B,2.124614039
MOBY,M2,500,HPG,BONCAT,B,0.556799771
MOBY,M2,500,HPG,BONCAT,B,5.484259869
MOBY,M2,500,HPG,BONCAT,B,5.616237879
MOBY,M2,500,HPG,BONCAT,B,0.686819634
MOBY,M2,500,HPG,BONCAT,B,3.061761053
MOBY,M2,500,HPG,BONCAT,B,0.745045911
MOBY,M2,500,HPG,BONCAT,B,1.40620569
MOBY,M2,500,HPG,BONCAT,B,3.811523652
MOBY,M2,500,HPG,BONCAT,B,6.912527478
MOBY,M2,500,HPG,BONCAT,B,4.908905534
MOBY,M2,500,HPG,BONCAT,B,6.221212186
MOBY,M2,500,HPG,BONCAT,B,4.385080828
MOBY,M2,500,HPG,BONCAT,B,1.444678654
MOBY,M2,500,HPG,BONCAT,B,1.660491872
MOBY,M2,500,HPG,BONCAT,B,3.268424036
MOBY,M2,500,HPG,BONCAT,B,3.251390695
MOBY,M2,500,HPG,BONCAT,B,4.358859672
MOBY,M2,500,HPG,BONCAT,B,0.667410875
MOBY,M2,500,HPG,BONCAT,B,1.105446303
MOBY,M2,500,HPG,BONCAT,B,7.070337452
MOBY,M2,500,HPG,BONCAT,B,0.634854247
MOBY,M2,500,HPG,BONCAT,B,7.682300011
MOBY,M2,500,HPG,BONCAT,B,3.397175075
MOBY,M2,500,HPG,BONCAT,B,1.590289528
MOBY,M2,500,HPG,BONCAT,B,2.309606132
MOBY,M2,500,HPG,BONCAT,B,0.569808262
MOBY,M2,500,HPG,BONCAT,B,0.908522741
MOBY,M2,500,HPG,BONCAT,B,3.362932999
MOBY,M2,500,HPG,BONCAT,B,3.935906322
MOBY,M2,500,HPG,BONCAT,B,2.490278226
MOBY,M2,500,HPG,BONCAT,B,9.498972102
MOBY,M2,500,HPG,BONCAT,B,6.623328874
MOBY,M2,500,HPG,BONCAT,B,2.876049192
MOBY,M2,500,HPG,BONCAT,B,1.853670203
MOBY,M2,500,HPG,BONCAT,B,1.368856526
MOBY,M2,500,HPG,BONCAT,B,8.366720342
MOBY,M2,500,HPG,BONCAT,B,0.576064005
MOBY,M2,500,HPG,BONCAT,B,2.136071872
MOBY,M2,500,HPG,BONCAT,B,3.601157747
MOBY,M2,500,HPG,BONCAT,B,0.682437011
MOBY,M2,500,HPG,BONCAT,B,6.088064884
MOBY,M2,500,HPG,BONCAT,B,4.18286565
MOBY,M2,500,HPG,BONCAT,B,10.46927353
MOBY,M2,500,HPG,BONCAT,B,9.31023149
MOBY,M2,500,HPG,BONCAT,B,3.887342044
MOBY,M2,500,HPG,BONCAT,B,5.6999638
MOBY,M2,500,HPG,BONCAT,B,6.81143645
MOBY,M2,500,HPG,BONCAT,B,4.505882172
MOBY,M2,500,HPG,BONCAT,B,5.53988446
MOBY,M2,500,HPG,BONCAT,B,5.280913691
MOBY,M2,500,HPG,BONCAT,B,5.199881779
MOBY,M2,500,HPG,BONCAT,B,2.455459664
MOBY,M2,500,HPG,BONCAT,B,2.13003757
MOBY,M2,500,HPG,BONCAT,B,1.65345056
MOBY,M2,500,HPG,BONCAT,B,0.998034833
MOBY,M2,500,HPG,BONCAT,B,0.612728261
MOBY,M2,500,HPG,BONCAT,B,3.925699213
MOBY,M2,500,HPG,BONCAT,B,3.42276145
MOBY,M2,500,HPG,BONCAT,B,6.420333112
MOBY,M2,500,HPG,BONCAT,B,3.305243688
MOBY,M2,500,HPG,BONCAT,B,1.219582806
MOBY,M2,500,HPG,BONCAT,B,11.05037957
MOBY,M2,500,HPG,BONCAT,B,2.408670635
MOBY,M2,500,HPG,BONCAT,B,0.945192427
MOBY,M2,500,HPG,BONCAT,B,2.427958109
MOBY,M2,500,HPG,BONCAT,B,3.649012501
MOBY,M2,500,HPG,BONCAT,B,10.37354024
MOBY,M2,500,HPG,BONCAT,B,3.543428011
MOBY,M2,500,HPG,BONCAT,B,5.269578653
MOBY,M2,500,HPG,BONCAT,B,3.301613697
MOBY,M2,500,HPG,BONCAT,B,6.247710599
MOBY,M2,500,HPG,BONCAT,B,2.542130701
MOBY,M2,500,HPG,BONCAT,B,2.440348813
MOBY,M2,500,HPG,BONCAT,B,10.50760872
MOBY,M2,500,HPG,BONCAT,B,1.565270973
MOBY,M2,500,HPG,BONCAT,B,3.213116703
MOBY,M2,500,HPG,BONCAT,B,1.371197362
MOBY,M2,500,HPG,BONCAT,B,3.225088915
MOBY,M2,500,HPG,BONCAT,B,5.932369718
MOBY,M2,500,HPG,BONCAT,B,1.061241053
MOBY,M2,500,HPG,BONCAT,B,2.444373219
MOBY,M2,500,HPG,BONCAT,B,0.40092316
MOBY,M2,500,HPG,BONCAT,B,1.937725261
MOBY,M2,500,HPG,BONCAT,B,0.760911345
MOBY,M2,500,HPG,BONCAT,B,8.168539891
MOBY,M2,500,HPG,BONCAT,B,4.329258281
MOBY,M2,500,HPG,BONCAT,B,0.423640093
MOBY,M2,500,HPG,BONCAT,B,10.64488798
MOBY,M2,500,HPG,BONCAT,B,1.316520598
MOBY,M2,500,HPG,BONCAT,B,4.948586877
MOBY,M2,500,HPG,BONCAT,B,1.714918362
MOBY,M2,500,HPG,BONCAT,B,6.960182756
MOBY,M2,500,HPG,BONCAT,B,2.428671941
MOBY,M2,500,HPG,BONCAT,B,4.78232656
MOBY,M2,500,HPG,BONCAT,B,1.409452819
MOBY,M2,500,HPG,BONCAT,B,4.186406647
MOBY,M2,500,HPG,BONCAT,B,0.887673024
MOBY,M2,500,HPG,BONCAT,B,1.780688002
MOBY,M2,500,HPG,BONCAT,B,1.075432963
MOBY,M2,500,HPG,BONCAT,B,0.904234088
MOBY,M2,500,HPG,BONCAT,B,6.971415228
MOBY,M2,500,HPG,BONCAT,B,1.681182263
MOBY,M2,500,HPG,BONCAT,B,2.061883767
MOBY,M2,500,HPG,BONCAT,B,0.422582553
MOBY,M2,500,HPG,BONCAT,B,0.626089001
MOBY,M2,500,HPG,BONCAT,B,7.683343826
MOBY,M2,500,HPG,BONCAT,B,5.682748146
MOBY,M2,500,HPG,BONCAT,B,7.306954695
MOBY,M2,500,HPG,BONCAT,B,1.233746949
MOBY,M2,500,HPG,BONCAT,B,2.552670136
MOBY,M2,500,HPG,BONCAT,B,2.322163053
MOBY,M2,500,HPG,BONCAT,B,1.311838224
MOBY,M2,500,HPG,BONCAT,B,8.705012209
MOBY,M2,500,HPG,BONCAT,B,1.885329208
MOBY,M2,500,HPG,BONCAT,B,1.196822136
MOBY,M2,500,HPG,BONCAT,B,0.976449178
MOBY,M2,500,HPG,BONCAT,B,4.5131418
MOBY,M2,500,HPG,BONCAT,B,1.581387525
MOBY,M2,500,HPG,BONCAT,B,2.890437542
MOBY,M2,500,HPG,BONCAT,B,0.602014869
MOBY,M2,500,HPG,BONCAT,B,2.497591004
MOBY,M2,500,HPG,BONCAT,B,0.643619493
MOBY,M2,500,HPG,BONCAT,B,4.160766146
MOBY,M2,500,HPG,BONCAT,B,2.538370004
MOBY,M2,500,HPG,BONCAT,B,0.870837289
MOBY,M2,500,HPG,BONCAT,B,4.177870251
MOBY,M2,500,HPG,BONCAT,B,5.156711367
MOBY,M2,500,HPG,BONCAT,B,1.500129442
MOBY,M2,500,HPG,BONCAT,B,3.145963609
MOBY,M2,500,HPG,BONCAT,B,9.179941803
MOBY,M2,500,HPG,BONCAT,B,1.351095594
MOBY,M2,500,HPG,BONCAT,B,10.20492941
MOBY,M2,500,HPG,BONCAT,B,3.78774959
MOBY,M2,500,HPG,BONCAT,B,0.471330596
MOBY,M2,500,HPG,BONCAT,B,5.466208536
MOBY,M2,500,HPG,BONCAT,B,0.229027396
MOBY,M2,500,HPG,BONCAT,B,4.013409419
MOBY,M2,500,HPG,BONCAT,B,3.004656036
MOBY,M2,500,HPG,BONCAT,B,0.321720882
MOBY,M2,500,HPG,BONCAT,B,1.423693883
MOBY,M2,500,HPG,BONCAT,B,1.543431615
